,cell_zid,area_peresechenia_s_admzone_kv.km,adm_zid,adm_name,okrug_name,sub_ter
11971,120386,1.17240882,32,Войковский,Северный административный округ,Старая Москва
11972,120387,1.4291489300000002,28,Головинский,Северный административный округ,Старая Москва
11973,120387,1.07153404,32,Войковский,Северный административный округ,Старая Москва
11974,120388,2.10080034,28,Головинский,Северный административный округ,Старая Москва
11975,120388,0.39988417000000004,32,Войковский,Северный административный округ,Старая Москва
11976,120389,2.4423615400000003,28,Головинский,Северный административный округ,Старая Москва
11977,120389,0.05832081,43,Коптево,Северный административный округ,Старая Москва
11978,120390,1.37017288,28,Головинский,Северный административный округ,Старая Москва
11979,120390,1.13051085,43,Коптево,Северный административный округ,Старая Москва
11980,120391,2.36183707,43,Коптево,Северный административный округ,Старая Москва
11981,120391,0.13884607,28,Головинский,Северный административный округ,Старая Москва
11982,120392,2.50068335,43,Коптево,Северный административный округ,Старая Москва
11983,120393,2.36708655,43,Коптево,Северный административный округ,Старая Москва
11984,120393,0.13359544,48,Тимирязевский,Северный административный округ,Старая Москва
11985,120394,1.4982197099999999,48,Тимирязевский,Северный административный округ,Старая Москва
11986,120394,1.00246329,43,Коптево,Северный административный округ,Старая Москва
11987,120395,2.49094025,48,Тимирязевский,Северный административный округ,Старая Москва
11988,120395,0.00974263,43,Коптево,Северный административный округ,Старая Москва
11989,120396,2.5006823000000002,48,Тимирязевский,Северный административный округ,Старая Москва
11990,120397,2.50068143,48,Тимирязевский,Северный административный округ,Старая Москва
11991,120398,1.47216244,65,Марфино,Северо-Восточный административный округ,Старая Москва
11992,120398,0.6956795600000001,48,Тимирязевский,Северный административный округ,Старая Москва
11993,120398,0.33283975,70,Останкинский,Северо-Восточный административный округ,Старая Москва
11994,120399,1.87066205,70,Останкинский,Северо-Восточный административный округ,Старая Москва
11995,120399,0.63001968,65,Марфино,Северо-Восточный административный округ,Старая Москва
11996,120400,2.5006810699999997,70,Останкинский,Северо-Восточный административный округ,Старая Москва
11997,120401,2.50068008,70,Останкинский,Северо-Восточный административный округ,Старая Москва
11998,120402,2.50068028,70,Останкинский,Северо-Восточный административный округ,Старая Москва
11999,120403,2.50068014,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12000,120404,2.5003601,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12001,120404,0.00031926,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12002,120405,1.35388748,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12003,120405,1.14679076,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12004,120406,2.50067785,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12005,120407,2.50067805,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12006,120408,2.38282742,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12007,120408,0.11590700999999999,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12008,120408,0.00194302,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12009,120409,1.23367915,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12010,120409,0.03299179,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12011,120409,1.12024921,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12012,120409,0.1137567,97,Богородское,Восточный административный округ,Старая Москва
12013,120410,1.53073779,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12014,120410,0.17996803,97,Богородское,Восточный административный округ,Старая Москва
12015,120410,0.78996932,98,Метрогородок,Восточный административный округ,Старая Москва
12016,120411,2.50067517,98,Метрогородок,Восточный административный округ,Старая Москва
12017,120412,2.50067475,98,Метрогородок,Восточный административный округ,Старая Москва
12018,120413,2.50067369,98,Метрогородок,Восточный административный округ,Старая Москва
12019,120414,2.50067184,98,Метрогородок,Восточный административный округ,Старая Москва
12020,120415,2.50067118,98,Метрогородок,Восточный административный округ,Старая Москва
12021,120416,2.50067064,98,Метрогородок,Восточный административный округ,Старая Москва
12022,120417,2.5006685500000003,98,Метрогородок,Восточный административный округ,Старая Москва
12023,120418,2.5006688699999997,98,Метрогородок,Восточный административный округ,Старая Москва
12024,120419,2.5006676199999998,98,Метрогородок,Восточный административный округ,Старая Москва
12025,120420,2.5006669599999998,98,Метрогородок,Восточный административный округ,Старая Москва
12026,120421,2.50066475,98,Метрогородок,Восточный административный округ,Старая Москва
12027,120422,2.50066494,98,Метрогородок,Восточный административный округ,Старая Москва
12028,120423,1.2628447900000002,116,Гольяново,Восточный административный округ,Старая Москва
12029,120423,1.23781909,98,Метрогородок,Восточный административный округ,Старая Москва
12030,120424,2.5006631,116,Гольяново,Восточный административный округ,Старая Москва
12031,120425,2.50066167,116,Гольяново,Восточный административный округ,Старая Москва
12032,120426,2.49218254,116,Гольяново,Восточный административный округ,Старая Москва
12033,120898,1.72635637,13,Митино,Северо-Западный административный округ,Старая Москва
12034,120899,2.50067802,13,Митино,Северо-Западный административный округ,Старая Москва
12035,120900,2.50067764,13,Митино,Северо-Западный административный округ,Старая Москва
12036,120901,2.50067815,13,Митино,Северо-Западный административный округ,Старая Москва
12037,120902,2.50067862,13,Митино,Северо-Западный административный округ,Старая Москва
12038,120903,2.47478415,13,Митино,Северо-Западный административный округ,Старая Москва
12039,120903,0.02589552,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12040,120904,2.31570296,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12041,120904,0.18497651999999998,13,Митино,Северо-Западный административный округ,Старая Москва
12042,120905,2.50068017,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12043,120906,2.50068022,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12044,120907,2.5006811499999997,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12045,120908,2.5006808300000003,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12046,120909,2.50068139,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12047,120910,2.50068193,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12048,120911,2.50068152,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12049,120912,2.50068169,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12050,120913,1.21475153,28,Головинский,Северный административный округ,Старая Москва
12051,120913,1.14460408,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12052,120913,0.14132713,23,Покровское-Стрешнево,Северо-Западный административный округ,Старая Москва
12053,120914,2.4991419,28,Головинский,Северный административный округ,Старая Москва
12054,120914,0.00154003,23,Покровское-Стрешнево,Северо-Западный административный округ,Старая Москва
12055,120915,2.50068201,28,Головинский,Северный административный округ,Старая Москва
12056,120916,2.50068205,28,Головинский,Северный административный округ,Старая Москва
12057,120917,2.50068359,28,Головинский,Северный административный округ,Старая Москва
12058,120918,2.50068144,28,Головинский,Северный административный округ,Старая Москва
12059,120919,2.50068262,28,Головинский,Северный административный округ,Старая Москва
12060,120920,2.40858369,28,Головинский,Северный административный округ,Старая Москва
12061,120920,0.09209855,43,Коптево,Северный административный округ,Старая Москва
12062,120921,1.63180584,28,Головинский,Северный административный округ,Старая Москва
12063,120921,0.8688766499999999,43,Коптево,Северный административный округ,Старая Москва
12064,120922,1.6909440100000002,43,Коптево,Северный административный округ,Старая Москва
12065,120922,0.80973691,28,Головинский,Северный административный округ,Старая Москва
12066,120923,2.38393043,43,Коптево,Северный административный округ,Старая Москва
12067,120923,0.1167516,28,Головинский,Северный административный округ,Старая Москва
12068,120924,1.7836507199999998,43,Коптево,Северный административный округ,Старая Москва
12069,120924,0.71703118,48,Тимирязевский,Северный административный округ,Старая Москва
12070,120925,2.48187084,48,Тимирязевский,Северный административный округ,Старая Москва
12071,120925,0.01881057,43,Коптево,Северный административный округ,Старая Москва
12072,120926,2.25052691,48,Тимирязевский,Северный административный округ,Старая Москва
12073,120926,0.25015361,65,Марфино,Северо-Восточный административный округ,Старая Москва
12074,120927,2.46220486,65,Марфино,Северо-Восточный административный округ,Старая Москва
12075,120927,0.03847598,48,Тимирязевский,Северный административный округ,Старая Москва
12076,120928,1.4749477,65,Марфино,Северо-Восточный административный округ,Старая Москва
12077,120928,1.02573312,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12078,120929,2.44571408,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12079,120929,0.05496608,65,Марфино,Северо-Восточный административный округ,Старая Москва
12080,120930,2.5006791699999997,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12081,120931,2.50067936,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12082,120932,2.50067922,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12083,120933,2.38438372,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12084,120933,0.11629424999999999,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12085,120934,1.2069991199999999,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12086,120934,0.32626041,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12087,120934,0.9674195699999999,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12088,120935,1.92428715,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12089,120935,0.5763893299999999,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12090,120936,1.45568572,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12091,120936,1.0449914200000001,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12092,120937,2.17895359,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12093,120937,0.32172295,87,Ростокино,Северо-Восточный административный округ,Старая Москва
12094,120938,1.2850089500000001,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12095,120938,1.21566665,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12096,120939,2.4952550700000002,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12097,120939,0.00541926,98,Метрогородок,Восточный административный округ,Старая Москва
12098,120940,1.41900285,98,Метрогородок,Восточный административный округ,Старая Москва
12099,120940,1.08167201,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12100,120941,2.50067506,98,Метрогородок,Восточный административный округ,Старая Москва
12101,120942,2.500674,98,Метрогородок,Восточный административный округ,Старая Москва
12102,120943,2.50067261,98,Метрогородок,Восточный административный округ,Старая Москва
12103,120944,2.5006724,98,Метрогородок,Восточный административный округ,Старая Москва
12104,120945,2.50067187,98,Метрогородок,Восточный административный округ,Старая Москва
12105,120946,2.50066977,98,Метрогородок,Восточный административный округ,Старая Москва
12106,120947,2.50067009,98,Метрогородок,Восточный административный округ,Старая Москва
12107,120948,2.5006688500000003,98,Метрогородок,Восточный административный округ,Старая Москва
12108,120949,2.50066818,98,Метрогородок,Восточный административный округ,Старая Москва
12109,120950,2.50066597,98,Метрогородок,Восточный административный округ,Старая Москва
12110,120951,2.50066616,98,Метрогородок,Восточный административный округ,Старая Москва
12111,120952,1.4640471,116,Гольяново,Восточный административный округ,Старая Москва
12112,120952,1.036618,98,Метрогородок,Восточный административный округ,Старая Москва
12113,120953,2.5006631,116,Гольяново,Восточный административный округ,Старая Москва
12114,120954,2.4609998600000003,116,Гольяново,Восточный административный округ,Старая Москва
12115,121428,2.20766748,13,Митино,Северо-Западный административный округ,Старая Москва
12116,121429,2.5006777600000003,13,Митино,Северо-Западный административный округ,Старая Москва
12117,121430,2.50067924,13,Митино,Северо-Западный административный округ,Старая Москва
12118,121431,2.50067886,13,Митино,Северо-Западный административный округ,Старая Москва
12119,121432,2.50067937,13,Митино,Северо-Западный административный округ,Старая Москва
12120,121433,2.50067984,13,Митино,Северо-Западный административный округ,Старая Москва
12121,121434,2.44591601,13,Митино,Северо-Западный административный округ,Старая Москва
12122,121434,0.05476489,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12123,121435,2.43547607,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12124,121435,0.06520464,13,Митино,Северо-Западный административный округ,Старая Москва
12125,121436,2.36504011,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12126,121436,0.13564112,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12127,121437,2.25458441,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12128,121437,0.24609718,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12129,121438,1.51798937,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12130,121438,0.982693,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12131,121439,1.7027214499999999,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12132,121439,0.7979606,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12133,121440,2.18246521,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12134,121440,0.31821740000000004,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12135,121441,2.49451322,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12136,121441,0.0061699300000000006,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12137,121442,2.31444391,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12138,121442,0.18623883000000002,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12139,121443,1.92635821,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12140,121443,0.28181310000000004,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12141,121443,0.29251092,27,Левобережный,Северный административный округ,Старая Москва
12142,121444,2.01763106,27,Левобережный,Северный административный округ,Старая Москва
12143,121444,0.02072538,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12144,121444,0.46232752,28,Головинский,Северный административный округ,Старая Москва
12145,121445,1.82856462,28,Головинский,Северный административный округ,Старая Москва
12146,121445,0.67211853,27,Левобережный,Северный административный округ,Старая Москва
12147,121446,2.23704826,28,Головинский,Северный административный округ,Старая Москва
12148,121446,0.26363496999999997,27,Левобережный,Северный административный округ,Старая Москва
12149,121447,2.42355886,28,Головинский,Северный административный округ,Старая Москва
12150,121447,0.07712442,27,Левобережный,Северный административный округ,Старая Москва
12151,121448,2.50068481,28,Головинский,Северный административный округ,Старая Москва
12152,121449,2.50068266,28,Головинский,Северный административный округ,Старая Москва
12153,121450,2.5006838399999998,28,Головинский,Северный административный округ,Старая Москва
12154,121451,2.50068345,28,Головинский,Северный административный округ,Старая Москва
12155,121452,2.50068365,28,Головинский,Северный административный округ,Старая Москва
12156,121453,2.50068229,28,Головинский,Северный административный округ,Старая Москва
12157,121454,2.36205351,28,Головинский,Северный административный округ,Старая Москва
12158,121454,0.0096782,33,Западное Дегунино,Северный административный округ,Старая Москва
12159,121454,0.12895171,43,Коптево,Северный административный округ,Старая Москва
12160,121455,0.92634938,33,Западное Дегунино,Северный административный округ,Старая Москва
12161,121455,0.34374472,28,Головинский,Северный административный округ,Старая Москва
12162,121455,0.55842631,43,Коптево,Северный административный округ,Старая Москва
12163,121455,0.67216273,48,Тимирязевский,Северный административный округ,Старая Москва
12164,121456,1.81871483,48,Тимирязевский,Северный административный округ,Старая Москва
12165,121456,0.54747731,33,Западное Дегунино,Северный административный округ,Старая Москва
12166,121456,0.13449047,46,Бескудниковский,Северный административный округ,Старая Москва
12167,121457,1.08406678,48,Тимирязевский,Северный административный округ,Старая Москва
12168,121457,0.63728049,46,Бескудниковский,Северный административный округ,Старая Москва
12169,121457,0.48987458,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12170,121457,0.28945989,65,Марфино,Северо-Восточный административный округ,Старая Москва
12171,121458,1.6498415599999998,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12172,121458,0.8508405,65,Марфино,Северо-Восточный административный округ,Старая Москва
12173,121459,1.82477286,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12174,121459,0.67590918,65,Марфино,Северо-Восточный административный округ,Старая Москва
12175,121460,1.9944761199999999,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12176,121460,0.45128172,65,Марфино,Северо-Восточный административный округ,Старая Москва
12177,121460,0.05492354,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12178,121461,2.1639028700000003,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12179,121461,0.33677798000000003,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12180,121462,2.11045734,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12181,121462,0.39022279000000004,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12182,121463,2.4818651199999997,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12183,121463,0.01881532,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12184,121464,1.64537012,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12185,121464,0.8553095399999999,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12186,121465,2.5006794599999997,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12187,121466,2.5006777,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12188,121467,2.50067836,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12189,121468,2.5006777600000003,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12190,121469,2.4669782199999997,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12191,121469,0.01144018,91,Бабушкинский,Северо-Восточный административный округ,Старая Москва
12192,121469,0.02225842,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12193,121470,2.37461203,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12194,121470,0.07690596,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12195,121470,0.04915754,91,Бабушкинский,Северо-Восточный административный округ,Старая Москва
12196,121471,2.49575636,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12197,121471,0.0049185,98,Метрогородок,Восточный административный округ,Старая Москва
12198,121472,2.0776513,98,Метрогородок,Восточный административный округ,Старая Москва
12199,121472,0.42302254,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12200,121473,1.32777937,98,Метрогородок,Восточный административный округ,Старая Москва
12201,121473,1.17289341,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12202,121474,1.5984299100000001,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12203,121474,0.90224147,98,Метрогородок,Восточный административный округ,Старая Москва
12204,121475,1.32308719,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12205,121475,1.177584,98,Метрогородок,Восточный административный округ,Старая Москва
12206,121476,2.4889952600000003,98,Метрогородок,Восточный административный округ,Старая Москва
12207,121476,0.01167584,96,Ярославский,Северо-Восточный административный округ,Старая Москва
12208,121477,2.50066947,98,Метрогородок,Восточный административный округ,Старая Москва
12209,121478,2.50066978,98,Метрогородок,Восточный административный округ,Старая Москва
12210,121479,2.50066854,98,Метрогородок,Восточный административный округ,Старая Москва
12211,121480,2.50066788,98,Метрогородок,Восточный административный округ,Старая Москва
12212,121481,2.50066627,98,Метрогородок,Восточный административный округ,Старая Москва
12213,121482,2.50066524,98,Метрогородок,Восточный административный округ,Старая Москва
12214,121483,1.59529334,116,Гольяново,Восточный административный округ,Старая Москва
12215,121483,0.9053714599999999,98,Метрогородок,Восточный административный округ,Старая Москва
12216,121484,2.40529615,116,Гольяново,Восточный административный округ,Старая Москва
12217,121958,1.28750603,13,Митино,Северо-Западный административный округ,Старая Москва
12218,121959,2.50067745,13,Митино,Северо-Западный административный округ,Старая Москва
12219,121960,2.50067894,13,Митино,Северо-Западный административный округ,Старая Москва
12220,121961,2.50067856,13,Митино,Северо-Западный административный округ,Старая Москва
12221,121962,2.4625643900000003,13,Митино,Северо-Западный административный округ,Старая Москва
12222,121963,1.8955966,13,Митино,Северо-Западный административный округ,Старая Москва
12223,121964,2.23716721,13,Митино,Северо-Западный административный округ,Старая Москва
12224,121965,1.52856339,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12225,121965,0.56111432,13,Митино,Северо-Западный административный округ,Старая Москва
12226,121965,0.33853445,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12227,121966,2.4885281200000002,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12228,121966,0.012152660000000001,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12229,121967,2.50068144,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12230,121968,2.50068206,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12231,121969,2.50068174,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12232,121970,2.50068231,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12233,121971,2.33248521,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12234,121971,0.16819732,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12235,121972,2.1717896100000003,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12236,121972,0.32889313000000003,20,Южное Тушино,Северо-Западный административный округ,Старая Москва
12237,121973,1.35552503,21,Северное Тушино,Северо-Западный административный округ,Старая Москва
12238,121973,1.14515711,27,Левобережный,Северный административный округ,Старая Москва
12239,121974,2.5006827400000002,27,Левобережный,Северный административный округ,Старая Москва
12240,121975,2.50068193,27,Левобережный,Северный административный округ,Старая Москва
12241,121976,2.50068201,27,Левобережный,Северный административный округ,Старая Москва
12242,121977,2.12378443,27,Левобережный,Северный административный округ,Старая Москва
12243,121977,0.18628866000000002,22,Ховрино,Северный административный округ,Старая Москва
12244,121977,0.19060896,28,Головинский,Северный административный округ,Старая Москва
12245,121978,1.58482206,28,Головинский,Северный административный округ,Старая Москва
12246,121978,0.89060466,22,Ховрино,Северный административный округ,Старая Москва
12247,121978,0.02525687,27,Левобережный,Северный административный округ,Старая Москва
12248,121979,2.49703175,28,Головинский,Северный административный округ,Старая Москва
12249,121979,0.00364969,22,Ховрино,Северный административный округ,Старая Москва
12250,121980,2.50068262,28,Головинский,Северный административный округ,Старая Москва
12251,121981,2.50068223,28,Головинский,Северный административный округ,Старая Москва
12252,121982,2.50068243,28,Головинский,Северный административный округ,Старая Москва
12253,121983,2.49432695,28,Головинский,Северный административный округ,Старая Москва
12254,121983,0.006354579999999999,33,Западное Дегунино,Северный административный округ,Старая Москва
12255,121984,1.35800506,33,Западное Дегунино,Северный административный округ,Старая Москва
12256,121984,1.14267798,28,Головинский,Северный административный округ,Старая Москва
12257,121985,2.50068284,33,Западное Дегунино,Северный административный округ,Старая Москва
12258,121986,1.31470899,33,Западное Дегунино,Северный административный округ,Старая Москва
12259,121986,1.11182666,46,Бескудниковский,Северный административный округ,Старая Москва
12260,121986,0.07414665,54,Восточное Дегунино,Северный административный округ,Старая Москва
12261,121987,1.18769904,46,Бескудниковский,Северный административный округ,Старая Москва
12262,121987,0.1699939,54,Восточное Дегунино,Северный административный округ,Старая Москва
12263,121987,1.1429885,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12264,121988,2.50068175,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12265,121989,2.50068173,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12266,121990,2.50068108,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12267,121991,2.500681,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12268,121992,2.50067936,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12269,121993,1.58912497,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12270,121993,0.9115551700000001,60,Отрадное,Северо-Восточный административный округ,Старая Москва
12271,121994,1.78464178,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12272,121994,0.7160375800000001,70,Останкинский,Северо-Восточный административный округ,Старая Москва
12273,121995,2.50067916,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12274,121996,2.5006774,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12275,121997,2.50067805,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12276,121998,2.50067745,72,Свиблово,Северо-Восточный административный округ,Старая Москва
12277,121999,1.25187497,91,Бабушкинский,Северо-Восточный административный округ,Старая Москва
